,state,year,month,tavg,tmax,tmin,pcp,cdd,hdd,pdsi,phdi,pmdi,zndx,all_cause,natural_cause,septicemia_a40_a41,malignant_neoplasms_c00_c97,diabetes_mellitus_e10_e14,alzheimer_disease_g30,influenza_and_pneumonia_j09_j18,chronic_lower_respiratory,other_diseases_of_respiratory,nephritis_nephrotic_syndrome,symptoms_signs_and_abnormal,diseases_of_heart_i00_i09,cerebrovascular_diseases,covid_19_u071_multiple_cause_of_death,covid_19_u071_underlying_cause_of_death
1047,New York,2020,04,41.1,50.6,31.5,3.15,0.0,611.0,-0.28,2.23,1.74,0.07,16653.0,16098.0,94.0,1625.0,358.0,274.0,430.0,492.0,172.0,180.0,128.0,3088.0,356.0,6815.0,6486.0
1048,New York,2020,05,54.2,65.9,42.5,3.03,8.0,272.0,-0.51,1.74,0.88,-0.8,12778.0,12036.0,103.0,1872.0,341.0,247.0,222.0,418.0,158.0,161.0,122.0,2555.0,366.0,3498.0,3190.0
1049,New York,2020,06,65.2,77.1,53.2,2.38,126.0,22.0,-1.19,0.83,-0.87,-2.19,7705.0,7069.0,98.0,1549.0,188.0,180.0,141.0,284.0,146.0,135.0,110.0,1778.0,310.0,651.0,540.0
1050,New York,2020,07,72.9,83.7,62.2,4.1,340.0,0.0,-1.21,0.6,-1.17,-0.44,7449.0,6845.0,76.0,1598.0,221.0,165.0,136.0,320.0,122.0,135.0,98.0,1805.0,276.0,230.0,177.0
1051,New York,2020,08,68.6,79.5,57.7,4.61,236.0,6.0,-0.82,0.8,-0.59,0.8,9276.0,8489.0,98.0,2085.0,263.0,211.0,145.0,412.0,163.0,149.0,139.0,2184.0,396.0,171.0,127.0
1052,New York,2020,09,59.6,70.7,48.4,2.58,50.0,91.0,-1.39,-1.39,-1.39,-1.95,7563.0,6940.0,83.0,1705.0,222.0,177.0,115.0,290.0,163.0,135.0,106.0,1854.0,291.0,101.0,73.0
1053,New York,2020,10,49.0,58.2,39.8,3.95,3.0,360.0,-1.23,-1.23,-1.12,0.05,9926.0,9206.0,102.0,2074.0,280.0,242.0,170.0,356.0,203.0,171.0,134.0,2461.0,410.0,321.0,262.0
1054,New York,2020,11,41.9,51.3,32.4,2.78,0.0,569.0,-1.76,-1.76,-1.76,-1.97,8719.0,8135.0,82.0,1632.0,253.0,195.0,164.0,353.0,168.0,159.0,120.0,2007.0,324.0,822.0,737.0
1055,New York,2020,12,29.8,36.6,23.0,4.0,0.0,957.0,-1.14,-1.14,-0.43,1.31,10756.0,10209.0,104.0,1618.0,276.0,216.0,149.0,353.0,161.0,172.0,102.0,2184.0,341.0,2629.0,2409.0
1056,New York,2021,01,24.1,30.2,17.9,2.06,0.0,1111.0,-1.41,-1.41,-1.21,-1.17,14952.0,14214.0,106.0,1959.0,363.0,296.0,256.0,409.0,238.0,192.0,156.0,2737.0,401.0,4828.0,4447.0
1057,New York,2021,02,21.7,30.3,13.2,2.34,0.0,1052.0,-1.4,-1.4,-1.3,-0.39,10154.0,9573.0,115.0,1572.0,277.0,212.0,153.0,336.0,145.0,160.0,118.0,2120.0,349.0,2293.0,1996.0
1058,New York,2021,03,35.0,46.8,23.2,1.74,0.0,794.0,-2.11,-2.11,-2.11,-2.57,8601.0,7988.0,106.0,1568.0,237.0,201.0,149.0,338.0,165.0,126.0,104.0,1890.0,344.0,1073.0,898.0
1059,New York,2021,04,45.8,56.9,34.6,3.46,0.0,480.0,-2.02,-2.02,-2.02,-0.38,8193.0,7572.0,68.0,1610.0,194.0,178.0,138.0,310.0,144.0,143.0,104.0,1803.0,345.0,885.0,773.0
1060,New York,2021,05,54.7,66.4,43.0,3.04,11.0,241.0,-2.1,-2.1,-2.1,-0.87,9882.0,9111.0,107.0,2013.0,274.0,199.0,174.0,391.0,177.0,178.0,174.0,2285.0,448.0,650.0,539.0
1061,New York,2021,06,67.0,78.4,55.7,3.36,150.0,11.0,-2.23,-2.23,-2.23,-1.02,7471.0,6888.0,88.0,1601.0,210.0,155.0,122.0,312.0,150.0,101.0,142.0,1810.0,297.0,241.0,190.0
1062,New York,2021,07,67.7,76.9,58.5,8.1,211.0,6.0,2.36,2.36,2.36,7.09,9466.0,8684.0,125.0,1996.0,263.0,206.0,178.0,387.0,211.0,170.0,182.0,2315.0,382.0,140.0,89.0
1063,New York,2021,08,70.4,80.0,60.8,5.33,265.0,3.0,3.03,3.03,3.03,2.74,8177.0,7506.0,102.0,1698.0,220.0,168.0,170.0,383.0,150.0,133.0,138.0,1879.0,331.0,386.0,345.0
1064,New York,2021,09,61.7,71.4,52.0,4.92,84.0,59.0,3.46,3.46,3.46,2.21,8458.0,7797.0,98.0,1602.0,223.0,168.0,166.0,321.0,186.0,128.0,159.0,1861.0,297.0,769.0,692.0
1065,New York,2021,10,54.8,63.1,46.4,6.6,18.0,225.0,4.54,4.54,4.54,4.32,11125.0,10328.0,149.0,2078.0,299.0,199.0,206.0,463.0,231.0,170.0,211.0,2503.0,444.0,1133.0,1027.0
1066,New York,2021,11,37.0,45.5,28.5,2.67,0.0,713.0,3.82,3.82,3.47,-0.76,9346.0,8716.0,123.0,1652.0,239.0,225.0,203.0,386.0,204.0,124.0,176.0,2058.0,354.0,952.0,841.0
1067,New York,2021,12,32.8,40.0,25.5,2.63,0.0,841.0,3.11,3.11,2.36,-0.94,10033.0,9395.0,107.0,1621.0,268.0,172.0,210.0,380.0,205.0,147.0,185.0,2175.0,369.0,1633.0,1463.0
1068,New York,2022,01,15.8,26.6,5.0,2.06,0.0,1292.0,2.4,2.4,1.17,-1.17,13988.0,13260.0,153.0,2082.0,376.0,253.0,275.0,472.0,224.0,233.0,202.0,2891.0,485.0,3280.0,2793.0
